Fecha,IdVehiculo,IdModelo,IdCliente,Estado,Year,Precio
2017-06-02,509,18,27753,Nuevo,2017,32168
2021-04-27,510,17,10847,Segunda Mano,2013,14813
2018-04-14,511,4,7027,Segunda Mano,2004,22304
2021-11-05,512,5,26170,Nuevo,2021,26729
2016-09-20,513,12,14384,Nuevo,2016,49996
2018-11-24,514,19,28259,Nuevo,2018,28993
2020-05-04,515,10,22322,Segunda Mano,2014,27059
2023-10-15,516,14,29079,Segunda Mano,2021,22382
2017-01-08,517,13,16877,Nuevo,2017,52995
2018-05-09,518,14,19496,Segunda Mano,2017,29098
2020-05-27,519,14,22929,Segunda Mano,2007,21012
2015-12-04,520,7,24528,Segunda Mano,2010,29931
2017-02-25,521,12,26983,Segunda Mano,2010,24212
2021-04-28,522,14,1888,Segunda Mano,2009,23629
2015-05-07,523,4,8984,Nuevo,2015,34425
2015-02-25,524,18,8635,Segunda Mano,2011,22473
2020-03-18,525,5,4112,Segunda Mano,2009,14238
2019-04-02,526,9,27128,Segunda Mano,2011,23788
2016-06-21,527,7,1792,Segunda Mano,2011,17712
2023-09-09,528,5,29041,Nuevo,2023,27731
2021-01-23,529,9,9766,Segunda Mano,2007,31404
2018-07-22,530,12,25362,Segunda Mano,2012,26941
2020-01-29,531,9,17218,Segunda Mano,2015,25696
2023-08-18,532,10,3989,Nuevo,2023,43250
2023-11-14,533,9,13875,Segunda Mano,2021,41820
2018-11-10,534,19,28865,Segunda Mano,2016,25878
2017-08-13,535,13,23193,Segunda Mano,2013,39593
2019-05-30,536,11,15166,Segunda Mano,2018,19324
2018-04-18,537,15,15301,Segunda Mano,2008,13982
2015-02-14,538,5,16355,Segunda Mano,2006,12987
2022-01-11,539,11,28811,Segunda Mano,2010,21681
2018-05-20,540,13,987,Segunda Mano,2016,45434
2021-08-16,541,5,24487,Nuevo,2021,26894
2020-08-26,542,13,18526,Nuevo,2020,58035
2023-04-04,543,11,15228,Segunda Mano,2008,15113
2021-12-07,544,12,19097,Segunda Mano,2009,30414
2019-05-25,545,7,17173,Segunda Mano,2011,21576
2015-11-05,546,14,23612,Segunda Mano,2001,15375
2021-07-31,547,12,25939,Nuevo,2021,46859
2023-05-24,548,4,1841,Nuevo,2023,29347
2016-01-06,549,13,20299,Segunda Mano,2015,39318
2015-01-16,550,6,19893,Segunda Mano,2004,22559
2017-03-30,551,11,11659,Segunda Mano,2009,18297
2021-08-11,552,7,14551,Segunda Mano,2018,28419
2017-01-10,553,3,11821,Segunda Mano,2007,31807
2019-04-15,554,11,29254,Nuevo,2019,37317
2022-11-12,555,5,4322,Nuevo,2022,26198
2021-08-04,556,18,27504,Segunda Mano,2020,26838
2019-11-07,557,5,24768,Segunda Mano,2007,17088
2016-06-11,558,5,27408,Segunda Mano,2008,14602
2016-04-24,559,17,8461,Segunda Mano,2011,20112
2021-06-15,560,7,166,Nuevo,2021,47141
2022-01-05,561,15,2225,Segunda Mano,2012,16770
2023-09-17,562,7,4487,Nuevo,2023,32656
2021-01-29,563,6,21828,Segunda Mano,2017,17525
2023-02-10,564,9,27742,Segunda Mano,2010,22776
2021-11-17,565,9,28833,Segunda Mano,2009,20678
2019-08-15,566,9,23146,Nuevo,2019,38553
2023-09-06,567,13,24648,Nuevo,2023,52062
2019-07-09,568,11,24490,Nuevo,2019,32374
2021-04-11,569,5,21376,Segunda Mano,2009,15816
2017-08-21,570,7,6229,Segunda Mano,2002,17755
2020-06-10,571,16,10553,Nuevo,2020,30345
2022-01-26,572,15,7004,Segunda Mano,2019,17261
2015-05-23,573,14,7438,Segunda Mano,2000,16657
2017-09-25,574,4,2429,Segunda Mano,2016,17794
2020-08-30,575,17,4472,Segunda Mano,2009,12906
2022-03-28,576,7,5242,Segunda Mano,2012,17123
2015-06-08,577,12,8903,Segunda Mano,2005,28482
2016-10-13,578,4,24134,Segunda Mano,2001,21541
2022-08-08,579,17,20175,Segunda Mano,2018,25335
2021-11-30,580,14,100,Nuevo,2021,38892
2018-04-24,581,13,20884,Nuevo,2018,57172
2020-11-29,582,13,17636,Nuevo,2020,53805
2015-01-06,583,8,11005,Nuevo,2015,47460
2022-07-02,584,18,7036,Segunda Mano,2007,15675
2016-07-06,585,10,16480,Segunda Mano,2012,26860
2023-06-25,586,4,22671,Segunda Mano,2014,22994
2017-07-13,587,15,18645,Segunda Mano,2010,10464
2018-06-17,588,13,3115,Segunda Mano,2004,23113
2021-01-11,589,14,17485,Segunda Mano,2006,20463
2017-02-10,590,15,7982,Segunda Mano,2005,11009
2015-08-31,591,14,2950,Segunda Mano,2006,17609
2021-02-08,592,13,16277,Nuevo,2021,52870
2020-04-05,593,11,17192,Nuevo,2020,39206
2015-03-24,594,15,4087,Nuevo,2015,24958
2015-03-11,595,8,24788,Nuevo,2015,50969
2019-11-21,596,15,20155,Segunda Mano,2004,13593
2023-07-27,597,13,17058,Segunda Mano,2014,34044
2019-02-18,598,14,140,Segunda Mano,2011,23279
2021-06-16,599,1,126,Segunda Mano,2013,15413
2016-01-11,600,2,12205,Segunda Mano,2001,22578
2017-03-25,601,7,26051,Segunda Mano,2015,32010
2015-04-17,602,13,10991,Segunda Mano,2008,36875
2023-10-16,603,14,1190,Nuevo,2023,40175
2023-09-26,604,10,23780,Segunda Mano,2010,22784
2021-10-13,605,14,24955,Segunda Mano,2014,19854
2015-01-26,606,13,19283,Nuevo,2015,54029
2021-05-31,607,11,14451,Segunda Mano,2007,20638
2017-10-29,608,14,6041,Segunda Mano,2014,26883
2018-04-19,609,18,4149,Segunda Mano,2013,24611
2020-10-17,610,15,16896,Nuevo,2020,24089
2019-04-26,611,10,21433,Nuevo,2019,50936
2017-12-26,612,18,3727,Nuevo,2017,33738
2015-07-05,613,12,14303,Segunda Mano,2002,17780
2021-11-26,614,15,22062,Segunda Mano,2008,16080
2017-12-05,615,2,16053,Nuevo,2017,42315
2023-01-27,616,14,5952,Segunda Mano,2011,22120
2016-09-23,617,11,10933,Segunda Mano,2008,26639
2019-09-06,618,10,4869,Segunda Mano,2014,35152
2016-11-08,619,9,23422,Segunda Mano,2010,39494
2019-01-23,620,6,15572,Nuevo,2019,32777
2019-06-02,621,7,22506,Nuevo,2019,35482
2023-06-13,622,13,17028,Segunda Mano,2009,28423
2021-08-01,623,11,9494,Segunda Mano,2015,18391
2019-06-08,624,2,21708,Nuevo,2019,39211
2015-04-14,625,11,15717,Segunda Mano,2002,21829
2023-11-03,626,5,24218,Segunda Mano,2010,16592
2019-08-20,627,6,5232,Nuevo,2019,32982
2019-06-17,628,6,10380,Segunda Mano,2012,29397
2022-02-08,629,19,16878,Segunda Mano,2019,23703
2021-10-16,630,5,28,Nuevo,2021,22122
2019-10-21,631,11,15658,Segunda Mano,2015,26650
2022-07-19,632,15,14350,Segunda Mano,2011,12514
2019-06-06,633,15,26219,Nuevo,2019,26941
2022-08-12,634,12,14249,Segunda Mano,2016,26335
2015-07-14,635,7,1230,Segunda Mano,2005,23738
2015-02-01,636,8,21891,Segunda Mano,2010,28198
2022-01-12,637,4,27065,Segunda Mano,2018,22698
2022-10-23,638,10,23264,Nuevo,2022,36599
2023-09-17,639,18,21721,Segunda Mano,2022,22988
2021-06-23,640,16,12102,Segunda Mano,2014,22217
2018-02-17,641,10,24451,Nuevo,2018,40382
2015-08-11,642,14,14999,Segunda Mano,2014,21576
2023-01-03,643,11,2667,Segunda Mano,2010,26672
2016-05-25,644,10,2041,Nuevo,2016,46717
2015-08-11,645,7,10723,Segunda Mano,2014,28893
2021-02-23,646,7,20592,Segunda Mano,2009,23093
2015-05-03,647,12,26735,Nuevo,2015,45889
2021-08-16,648,12,10719,Segunda Mano,2009,28897
2017-08-02,649,8,24239,Segunda Mano,2006,23836
2020-07-06,650,11,14346,Nuevo,2020,41656
2015-06-18,651,13,7851,Segunda Mano,2000,27952
2021-02-05,652,16,2172,Segunda Mano,2008,15010
2018-02-13,653,1,13319,Nuevo,2018,29836
2021-04-06,654,11,5743,Segunda Mano,2010,17903
2015-07-17,655,11,17012,Segunda Mano,2014,23768
2022-01-24,656,7,14267,Segunda Mano,2018,27311
2020-07-15,657,19,29713,Nuevo,2020,26921
2018-08-12,658,3,17501,Segunda Mano,2017,28013
2015-05-01,659,10,19648,Segunda Mano,2002,22558
2022-01-13,660,15,26665,Segunda Mano,2020,17406
2017-04-02,661,9,19955,Segunda Mano,2004,32628
2017-06-16,662,9,8989,Nuevo,2017,40176
2021-07-22,663,15,2283,Segunda Mano,2020,15136
2015-05-30,664,9,18928,Segunda Mano,2007,34013
2019-08-26,665,9,3785,Nuevo,2019,50449
2018-05-22,666,11,27734,Segunda Mano,2003,17643
2020-10-01,667,18,23387,Segunda Mano,2017,24237
2020-12-18,668,19,5562,Segunda Mano,2019,16333
2022-01-25,669,4,14799,Nuevo,2022,39753
2016-06-28,670,6,24954,Segunda Mano,2015,34592
2023-11-05,671,2,21152,Segunda Mano,2018,20852
2023-10-05,672,8,5772,Nuevo,2023,46961
2019-07-27,673,10,26191,Segunda Mano,2005,23239
2015-03-12,674,4,2108,Nuevo,2015,35055
2021-03-26,675,11,8332,Segunda Mano,2020,28496
2023-04-02,676,7,17923,Segunda Mano,2017,26382
2019-09-28,677,16,5716,Nuevo,2019,36005
2023-02-14,678,16,577,Segunda Mano,2012,14680
2021-03-17,679,13,2659,Nuevo,2021,47621
2015-01-14,680,12,5784,Segunda Mano,2008,30058
2018-08-29,681,14,24468,Nuevo,2018,34123
2021-12-18,682,18,6600,Nuevo,2021,35276
2019-06-25,683,11,21778,Segunda Mano,2006,15654
2018-09-02,684,9,4798,Segunda Mano,2014,28946
2022-12-07,685,6,28262,Segunda Mano,2011,25174
2021-12-15,686,3,1323,Nuevo,2021,35789
2022-07-07,687,11,18512,Segunda Mano,2012,24150
2019-07-02,688,12,27840,Segunda Mano,2007,20005
2020-10-31,689,15,15659,Segunda Mano,2011,14752
2022-06-05,690,15,24288,Segunda Mano,2020,15049
2020-12-23,691,8,9714,Nuevo,2020,55474
2018-04-18,692,3,16149,Segunda Mano,2003,23562
2019-08-26,693,8,27226,Segunda Mano,2011,26914
2022-11-24,694,4,13437,Nuevo,2022,33026
2016-02-15,695,18,14601,Segunda Mano,2004,22106
2017-06-06,696,3,20086,Nuevo,2017,36710
2019-05-27,697,10,4256,Segunda Mano,2007,32477
2016-02-26,698,8,14336,Segunda Mano,2003,19043
2022-12-17,699,14,11233,Nuevo,2022,35025
2022-03-10,700,15,20092,Nuevo,2022,26855
2020-12-26,701,7,4100,Segunda Mano,2013,23442
2023-05-01,702,4,1706,Segunda Mano,2017,21364
2016-08-26,703,5,7523,Segunda Mano,2006,16164
2023-06-22,704,15,5984,Segunda Mano,2013,13267
2020-12-24,705,14,15261,Segunda Mano,2012,24285
2022-12-03,706,10,15090,Segunda Mano,2014,27496
2023-08-25,707,19,11316,Segunda Mano,2020,21475
2016-07-01,708,16,13664,Nuevo,2016,26611
2016-11-13,709,12,28502,Segunda Mano,2010,42984
2018-10-03,710,7,12203,Nuevo,2018,34453
2015-08-10,711,9,12694,Nuevo,2015,46060
2022-04-11,712,9,25552,Segunda Mano,2012,24381
2017-02-04,713,15,13680,Segunda Mano,2014,12117
2018-08-12,714,5,19144,Nuevo,2018,25604
2019-04-27,715,7,6352,Segunda Mano,2009,22376
2020-01-19,716,13,25480,Nuevo,2020,61808
2021-12-30,717,8,9301,Nuevo,2021,41834
2021-12-27,718,19,24720,Nuevo,2021,32833
2017-02-22,719,12,17864,Segunda Mano,2016,33341
2017-02-09,720,11,1000,Segunda Mano,2012,21858
2016-06-07,721,7,29756,Nuevo,2016,34513
2018-11-08,722,9,25704,Nuevo,2018,47644
2021-08-05,723,19,89,Nuevo,2021,26202
2016-08-02,724,2,89,Segunda Mano,2008,22098
2023-11-08,725,6,8677,Segunda Mano,2020,25959
2020-11-13,726,12,1266,Segunda Mano,2007,27460
2016-01-04,727,12,16622,Segunda Mano,2008,36753
2021-08-20,728,16,15815,Nuevo,2021,30116
2018-07-15,729,8,9288,Nuevo,2018,49904
2018-12-26,730,7,5572,Segunda Mano,2014,31843
2019-06-09,731,13,24942,Segunda Mano,2004,36948
2023-08-08,732,12,4345,Segunda Mano,2013,34839
2020-04-10,733,5,2877,Segunda Mano,2007,11038
2015-06-12,734,15,20879,Segunda Mano,2014,17957
2022-02-21,735,16,13799,Nuevo,2022,32489
2015-11-08,736,14,8482,Nuevo,2015,28627
2016-09-03,737,7,4508,Segunda Mano,2014,25710
2019-03-30,738,11,3562,Nuevo,2019,30878
2016-10-27,739,11,5060,Segunda Mano,2015,31405
2019-04-09,740,13,68,Nuevo,2019,64383
2016-07-18,741,6,18023,Segunda Mano,2008,28309
2017-03-11,742,12,5579,Nuevo,2017,54923
2016-01-07,743,13,16203,Nuevo,2016,67177
2022-09-29,744,20,21299,Segunda Mano,2015,21209
2015-07-10,745,11,10892,Segunda Mano,2011,22636
2017-07-22,746,10,4590,Segunda Mano,2011,28256
2017-12-31,747,6,741,Segunda Mano,2012,28163
2022-05-02,748,9,1080,Segunda Mano,2008,20002
2016-12-06,749,3,23831,Segunda Mano,2012,38090
2019-11-28,750,6,21919,Segunda Mano,2011,31124
2018-10-04,751,15,14038,Segunda Mano,2015,17060
2023-04-08,752,8,6432,Segunda Mano,2016,25866
2020-07-11,753,13,29877,Segunda Mano,2017,42994
2022-09-04,754,16,26754,Segunda Mano,2011,18185
2023-12-08,755,11,23069,Segunda Mano,2019,26363
2019-03-23,756,18,12643,Nuevo,2019,35162
2016-04-29,757,11,18553,Nuevo,2016,42648
2017-10-04,758,12,23113,Segunda Mano,2004,26415
2023-12-16,759,9,1587,Segunda Mano,2011,32018
2016-09-02,760,11,25932,Nuevo,2016,40904
2021-07-16,761,17,24072,Segunda Mano,2010,15062
2015-07-25,762,11,16269,Segunda Mano,2012,29426
2018-04-08,763,9,12722,Nuevo,2018,55525
2015-05-26,764,13,20163,Segunda Mano,2009,37770
2023-05-14,765,8,28579,Segunda Mano,2016,24710
2018-03-21,766,12,13792,Segunda Mano,2007,27613
2015-03-21,767,13,1610,Nuevo,2015,50763
2018-06-07,768,9,21025,Segunda Mano,2009,25719
2020-02-23,769,20,20045,Nuevo,2020,38344
2022-10-23,770,9,343,Segunda Mano,2015,28032
2020-11-23,771,9,29353,Segunda Mano,2006,29092
2015-07-24,772,17,29501,Nuevo,2015,31846
2023-12-26,773,19,14841,Segunda Mano,2017,23052
2015-05-14,774,2,20835,Segunda Mano,2009,23205
2023-01-08,775,6,1638,Segunda Mano,2019,23267
2017-10-07,776,5,3288,Segunda Mano,2009,13844
2016-04-02,777,9,17296,Segunda Mano,2006,23983
2019-04-15,778,13,20540,Segunda Mano,2010,35013
2020-12-22,779,13,21937,Segunda Mano,2018,29879
2019-05-30,780,13,4489,Segunda Mano,2016,34398
2023-02-17,781,4,11477,Segunda Mano,2020,24710
2022-05-24,782,7,24994,Nuevo,2022,35498
2015-08-14,783,11,4631,Segunda Mano,2006,21294
2018-03-12,784,15,17466,Nuevo,2018,29118
2019-03-25,785,8,2886,Segunda Mano,2007,22126
2015-07-22,786,3,25507,Segunda Mano,2004,21009
2018-10-02,787,8,7629,Segunda Mano,2006,26069
2019-07-24,788,8,4903,Segunda Mano,2006,24017
2019-05-18,789,13,10469,Segunda Mano,2005,42060
2022-10-29,790,20,6683,Segunda Mano,2016,21801
2018-01-05,791,17,1205,Segunda Mano,2003,12774
2017-06-04,792,1,19716,Segunda Mano,2016,24633
2021-12-16,793,11,18603,Segunda Mano,2019,23269
2017-01-09,794,20,4755,Segunda Mano,2003,26819
2023-04-13,795,13,632,Nuevo,2023,61945
2021-06-21,796,12,5175,Segunda Mano,2007,21976
2018-12-02,797,13,26108,Nuevo,2018,62981
2019-03-14,798,18,22662,Segunda Mano,2011,22806
2020-08-19,799,8,21099,Segunda Mano,2019,28382
2021-03-18,800,7,7640,Segunda Mano,2017,21205
2020-11-06,801,12,10947,Nuevo,2020,51636
2015-10-10,802,11,19421,Segunda Mano,2014,25767
2018-01-13,803,16,25730,Nuevo,2018,30969
2016-12-16,804,5,2591,Segunda Mano,2003,12659
2018-10-30,805,16,14076,Segunda Mano,2014,21312
2023-03-27,806,3,24771,Segunda Mano,2014,27363
2015-11-26,807,10,24687,Segunda Mano,2012,27574
2021-12-24,808,4,13998,Nuevo,2021,34923
2017-09-12,809,9,29227,Segunda Mano,2008,26993
2021-04-29,810,17,19433,Segunda Mano,2009,14993
2018-01-17,811,12,16923,Nuevo,2018,42342
2022-01-25,812,2,12262,Segunda Mano,2008,18212
2017-05-14,813,17,8504,Segunda Mano,2012,17716
2015-01-02,814,11,15626,Segunda Mano,2009,22429
2016-06-25,815,4,20369,Segunda Mano,2012,19561
2015-03-21,816,12,12835,Segunda Mano,2007,26933
2023-12-23,817,14,26666,Segunda Mano,2022,29643
2019-11-19,818,3,12316,Nuevo,2019,41841
2017-04-18,819,9,4132,Nuevo,2017,45720
2018-02-28,820,2,11434,Segunda Mano,2003,21262
2015-03-12,821,10,9014,Nuevo,2015,34894
2019-11-13,822,5,23918,Segunda Mano,2018,13950
2019-03-30,823,18,1398,Segunda Mano,2007,17490
2017-08-29,824,11,4293,Nuevo,2017,42584
2019-02-12,825,11,23525,Segunda Mano,2013,19131
2023-10-03,826,12,12524,Nuevo,2023,49111
2019-03-18,827,7,2557,Nuevo,2019,34697
2018-11-07,828,16,1088,Nuevo,2018,29829
2022-01-18,829,8,25078,Nuevo,2022,41360
2022-07-02,830,10,28797,Segunda Mano,2011,28131
2017-11-22,831,10,16982,Nuevo,2017,48785
2023-04-21,832,12,21560,Segunda Mano,2017,23000
2020-09-09,833,6,13477,Segunda Mano,2017,27481
2023-08-08,834,4,1476,Segunda Mano,2013,15012
2016-08-12,835,15,16173,Nuevo,2016,28562
2015-05-07,836,10,6015,Segunda Mano,2008,20560
2022-01-21,837,9,349,Segunda Mano,2015,36037
2016-05-21,838,17,4758,Nuevo,2016,28373
2021-10-24,839,2,5260,Segunda Mano,2016,26415
2023-04-30,840,12,6628,Segunda Mano,2020,31498
2015-09-06,841,14,17018,Nuevo,2015,39645
2017-12-12,842,15,14812,Segunda Mano,2014,14846
2018-01-19,843,9,21449,Segunda Mano,2006,22711
2015-12-30,844,7,2612,Segunda Mano,2010,35789
2023-04-26,845,12,1102,Segunda Mano,2020,37984
2020-03-25,846,7,17742,Nuevo,2020,36878
2015-12-10,847,18,4008,Segunda Mano,2006,21734
2017-04-12,848,11,10504,Segunda Mano,2008,19812
2016-10-03,849,10,26218,Nuevo,2016,42137
2021-03-14,850,17,28416,Segunda Mano,2019,22592
2019-12-10,851,11,5279,Segunda Mano,2018,35804
2016-02-07,852,9,12409,Nuevo,2016,42958
2022-03-30,853,6,6646,Nuevo,2022,40619
2023-01-18,854,14,10009,Segunda Mano,2019,27458
2017-09-17,855,6,19829,Segunda Mano,2005,19440
2019-03-18,856,7,1444,Segunda Mano,2006,19868
2019-08-26,857,3,13776,Segunda Mano,2007,27212
2021-05-23,858,13,23269,Segunda Mano,2008,34279
2018-12-11,859,8,25016,Segunda Mano,2012,27828
2020-03-24,860,6,26001,Nuevo,2020,32322
2020-06-29,861,16,4769,Nuevo,2020,28914
2023-12-04,862,7,25115,Segunda Mano,2016,24517
2022-10-04,863,6,25653,Segunda Mano,2009,15673
2017-06-03,864,17,18109,Segunda Mano,2004,15460
2018-01-23,865,6,10261,Segunda Mano,2004,26443
2016-01-06,866,17,6137,Segunda Mano,2014,17843
2023-07-24,867,17,15178,Nuevo,2023,31891
2018-10-21,868,10,24695,Nuevo,2018,50416
2016-11-18,869,5,23108,Segunda Mano,2011,17153
2018-08-30,870,4,2892,Segunda Mano,2010,18837
2015-03-13,871,8,17748,Segunda Mano,2005,32948
2015-09-29,872,7,24094,Segunda Mano,2011,32939
2021-03-20,873,7,5807,Segunda Mano,2008,19820
2021-12-12,874,17,16596,Nuevo,2021,29621
2017-10-28,875,7,6408,Segunda Mano,2006,27830
2022-04-12,876,5,29566,Segunda Mano,2017,12288
2017-11-29,877,17,3175,Segunda Mano,2009,15843
2019-09-29,878,16,18544,Segunda Mano,2015,16018
2015-07-20,879,7,29976,Segunda Mano,2006,20781
2020-01-19,880,8,2907,Segunda Mano,2018,30234
2016-03-04,881,13,19821,Segunda Mano,2001,27313
2023-12-13,882,12,15499,Segunda Mano,2009,21955
2023-12-03,883,9,10037,Nuevo,2023,43829
2019-04-28,884,6,23983,Segunda Mano,2009,19757
2023-04-19,885,14,24168,Nuevo,2023,28069
2022-12-13,886,13,2768,Segunda Mano,2013,40412
2022-09-14,887,12,20265,Segunda Mano,2017,37385
2016-07-16,888,8,8024,Segunda Mano,2015,46888
2020-01-13,889,16,11637,Segunda Mano,2019,26675
2020-04-20,890,9,24780,Nuevo,2020,55870
2019-10-15,891,7,25115,Segunda Mano,2006,19444
2020-12-10,892,13,2372,Segunda Mano,2019,38088
2015-10-29,893,12,14796,Segunda Mano,2008,25693
2020-07-30,894,10,7057,Segunda Mano,2014,19952
2019-06-26,895,12,29848,Nuevo,2019,45206
2017-05-31,896,15,24063,Segunda Mano,2014,17828
2020-11-08,897,4,5158,Nuevo,2020,36477
2016-12-15,898,13,14739,Segunda Mano,2007,46152
2015-02-25,899,20,11007,Segunda Mano,2013,28411
2015-05-14,900,18,729,Nuevo,2015,41926
2021-02-21,901,11,14744,Nuevo,2021,41488
2017-02-02,902,15,18124,Segunda Mano,2014,19520
2016-02-15,903,17,16249,Segunda Mano,2003,18118
2016-03-17,904,8,21475,Segunda Mano,2013,31213
2022-03-22,905,9,2320,Nuevo,2022,42706
2018-02-07,906,18,21719,Segunda Mano,2010,26944
2022-11-10,907,14,2849,Segunda Mano,2018,21175
2023-07-22,908,9,17941,Segunda Mano,2019,41135
2015-05-26,909,1,6372,Segunda Mano,2011,22831
2018-12-21,910,9,11900,Segunda Mano,2004,25453
2020-09-30,911,15,7188,Segunda Mano,2012,16660
2015-11-11,912,8,28016,Nuevo,2015,45403
2021-12-02,913,7,1769,Segunda Mano,2019,22341
2017-03-20,914,5,22759,Segunda Mano,2008,18107
2019-11-08,915,18,2750,Segunda Mano,2007,21043
2017-07-23,916,9,4818,Segunda Mano,2014,30037
2016-11-10,917,10,1400,Segunda Mano,2005,28760
2015-04-18,918,2,971,Nuevo,2015,34167
2015-01-10,919,15,22915,Segunda Mano,2010,21610
2021-05-11,920,6,7540,Nuevo,2021,42189
2016-07-14,921,12,2085,Segunda Mano,2011,26616
2015-05-11,922,8,15955,Segunda Mano,2007,32887
2019-01-30,923,4,28542,Segunda Mano,2013,19490
2016-10-09,924,10,28375,Segunda Mano,2012,25854
2020-09-11,925,15,4673,Nuevo,2020,28711
2017-10-20,926,9,24641,Segunda Mano,2007,27300
2019-07-25,927,6,25708,Segunda Mano,2011,28575
2015-08-01,928,8,23355,Segunda Mano,2001,30851
2021-01-30,929,4,9380,Segunda Mano,2012,18920
2023-09-26,930,8,27005,Segunda Mano,2022,27990
2020-02-18,931,8,26826,Segunda Mano,2013,30423
2018-12-14,932,10,11713,Segunda Mano,2014,31502
2016-06-18,933,6,28010,Segunda Mano,2013,33453
2023-12-31,934,7,20389,Nuevo,2023,43615
2021-12-03,935,8,29315,Nuevo,2021,48690
2016-02-02,936,16,3540,Nuevo,2016,28438
2020-06-16,937,9,24306,Segunda Mano,2019,47117
2015-12-08,938,10,7143,Segunda Mano,2013,26919
2021-01-23,939,19,7994,Nuevo,2021,26823
2017-06-24,940,6,15229,Segunda Mano,2015,28870
2022-05-28,941,15,23238,Nuevo,2022,22394
2019-04-12,942,4,14749,Segunda Mano,2013,22903
2018-05-23,943,8,14797,Nuevo,2018,40698
2022-12-11,944,20,24415,Segunda Mano,2010,27044
2022-10-06,945,8,717,Segunda Mano,2010,28637
2023-03-05,946,16,21740,Segunda Mano,2008,16043
2023-08-25,947,6,27339,Segunda Mano,2009,16739
2015-11-13,948,14,15764,Nuevo,2015,30483
2017-09-29,949,9,755,Segunda Mano,2007,25877
2017-10-22,950,8,1497,Nuevo,2017,52433
2018-08-17,951,14,15620,Segunda Mano,2015,20311
2023-09-18,952,11,20292,Nuevo,2023,40194
2018-04-10,953,20,27022,Segunda Mano,2012,33432
2018-11-25,954,10,7212,Segunda Mano,2004,26285
2018-10-22,955,16,21757,Segunda Mano,2006,15344
2022-12-26,956,11,12951,Nuevo,2022,29758
2021-08-28,957,7,13537,Segunda Mano,2019,35605
2022-11-08,958,15,15779,Segunda Mano,2019,16930
2021-02-09,959,14,28192,Segunda Mano,2014,23303
2021-03-04,960,7,15888,Segunda Mano,2017,31257
2016-10-31,961,12,24023,Segunda Mano,2013,43833
2015-03-13,962,19,25234,Segunda Mano,2004,19642
2015-11-13,963,2,23918,Segunda Mano,2003,27869
2017-07-05,964,16,14939,Segunda Mano,2016,22768
2017-02-26,965,15,9447,Segunda Mano,2015,17033
2015-05-24,966,11,21862,Segunda Mano,2007,24043
2021-10-28,967,10,24827,Nuevo,2021,38004
2016-05-10,968,15,26882,Segunda Mano,2002,9073
2021-05-03,969,12,11709,Segunda Mano,2020,38266
2019-12-26,970,16,821,Segunda Mano,2014,24284
2023-08-07,971,4,12995,Nuevo,2023,40187
2023-04-18,972,8,24554,Segunda Mano,2009,22594
2023-12-19,973,4,13455,Segunda Mano,2017,15925
2020-10-03,974,6,18480,Nuevo,2020,41520
2022-12-23,975,11,2891,Segunda Mano,2007,19768
2016-06-29,976,8,13910,Segunda Mano,2004,25788
2023-09-01,977,14,16247,Segunda Mano,2015,16933
2019-02-05,978,15,21260,Nuevo,2019,25846
2016-01-19,979,8,21263,Nuevo,2016,51738
2023-04-27,980,2,10169,Segunda Mano,2012,27829
2020-06-23,981,9,4759,Segunda Mano,2005,27510
2018-02-25,982,8,22050,Nuevo,2018,54424
2017-12-16,983,4,19772,Nuevo,2017,31748
2017-02-11,984,9,22644,Segunda Mano,2008,32299
2017-12-25,985,19,10142,Segunda Mano,2004,20782
2022-09-02,986,6,22932,Segunda Mano,2013,32357
2023-04-01,987,14,2257,Segunda Mano,2016,14433
2015-08-26,988,12,27725,Segunda Mano,2009,26903
2019-02-12,989,15,8126,Segunda Mano,2007,13445
2018-04-06,990,7,22648,Segunda Mano,2016,27161
2016-11-26,991,18,29633,Segunda Mano,2005,19865
2017-07-13,992,14,381,Nuevo,2017,27896
2023-09-23,993,16,28047,Segunda Mano,2019,18682
2017-08-15,994,7,11561,Segunda Mano,2005,18894
2020-11-30,995,9,9931,Segunda Mano,2010,29770
2022-11-20,996,11,8255,Segunda Mano,2020,19121
2019-10-16,997,10,13572,Nuevo,2019,43219
2015-07-08,998,11,2572,Segunda Mano,2006,20517
2016-03-24,999,13,7818,Segunda Mano,2009,43423
